pid,child_index,arrive_ns,start_ns,end_ns,duration_ns,work_iters
4692,0,8026819,271656314,271677267,20953,10000
4692,0,8026819,271689000,271709952,20952,10000
4692,0,8026819,271721686,271742638,20952,10000
4692,0,8026819,271754371,271775603,21232,10000
4692,0,8026819,271787057,271808289,21232,10000
4692,0,8026819,271819743,271840975,21232,10000
4692,0,8026819,271852708,271873660,20952,10000
4692,0,8026819,271885394,271906625,21231,10000
4692,0,8026819,271918079,271939590,21511,10000
4692,0,8026819,271951324,271972556,21232,10000
4692,0,8026819,271984289,272005800,21511,10000
4692,0,8026819,272018651,272040721,22070,10000
4692,0,8026819,272054409,272075362,20953,10000
4692,0,8026819,272087095,272108327,21232,10000
4692,0,8026819,272120060,272141013,20953,10000
4692,0,8026819,272152746,272173978,21232,10000
4692,0,8026819,272185432,272206663,21231,10000
4692,0,8026819,272218397,272239349,20952,10000
4692,0,8026819,272251083,272272314,21231,10000
4692,0,8026819,272283768,272305000,21232,10000
4692,0,8026819,272316733,272337686,20953,10000
4692,0,8026819,272349419,272370371,20952,10000
4692,0,8026819,272382105,272403337,21232,10000
4692,0,8026819,272414790,272436022,21232,10000
4692,0,8026819,272447476,272468708,21232,10000
4692,0,8026819,272480441,272501394,20953,10000
4692,0,8026819,272513127,272534359,21232,10000
4692,0,8026819,272545813,272567044,21231,10000
4692,0,8026819,272578498,272599730,21232,10000
4692,0,8026819,272611464,272632416,20952,10000
4692,0,8026819,272644149,272665102,20953,10000
4692,0,8026819,272676835,272698067,21232,10000
4692,0,8026819,272709521,272730752,21231,10000
4692,0,8026819,272742486,273081635,339149,10000
4692,0,8026819,273097559,273125495,27936,10000
4692,0,8026819,273140860,273166003,25143,10000
4692,0,8026819,273180810,273206511,25701,10000
4692,0,8026819,273219921,273240873,20952,10000
4692,0,8026819,273252606,273273559,20953,10000
4692,0,8026819,273285292,273306245,20953,10000
4692,0,8026819,273317978,273339210,21232,10000
4692,0,8026819,273350664,273371895,21231,10000
4692,0,8026819,273383349,273404581,21232,10000
4692,0,8026819,273416035,273437267,21232,10000
4692,0,8026819,273448721,273469673,20952,10000
4692,0,8026819,273481406,273502918,21512,10000
4692,0,8026819,273514651,273535603,20952,10000
4692,0,8026819,273547337,273568289,20952,10000
4692,0,8026819,273580022,273600975,20953,10000
4692,0,8026819,273612708,273633660,20952,10000
4692,0,8026819,273645394,273666346,20952,10000
4692,0,8026819,273678080,273699032,20952,10000
4692,0,8026819,273710765,273731718,20953,10000
4692,0,8026819,273743451,273764403,20952,10000
4692,0,8026819,273776137,273797089,20952,10000
4692,0,8026819,273808822,273829775,20953,10000
4692,0,8026819,273841508,273862740,21232,10000
4692,0,8026819,273874194,273895146,20952,10000
4692,0,8026819,273906880,273927832,20952,10000
4692,0,8026819,273939286,273960518,21232,10000
4692,0,8026819,273971972,273993203,21231,10000
4692,0,8026819,274004657,274025889,21232,10000
4692,0,8026819,274037343,274058575,21232,10000
4692,0,8026819,274070308,274091540,21232,10000
4692,0,8026819,274103273,274124226,20953,10000
4692,0,8026819,274136238,274157191,20953,10000
4692,0,8026819,274168924,274190156,21232,10000
4692,0,8026819,274201889,274222842,20953,10000
4692,0,8026819,274234295,274255248,20953,10000
4692,0,8026819,274266981,274287934,20953,10000
4692,0,8026819,274299667,274320619,20952,10000
4692,0,8026819,274332353,274353305,20952,10000
4692,0,8026819,274365038,274385991,20953,10000
4692,0,8026819,274397724,274418676,20952,10000
4692,0,8026819,274430130,274451362,21232,10000
4692,0,8026819,274462816,274483769,20953,10000
4692,0,8026819,274495502,274516734,21232,10000
4692,0,8026819,274528188,274549419,21231,10000
4692,0,8026819,274560873,274582105,21232,10000
4692,0,8026819,274593838,274614791,20953,10000
4692,0,8026819,274626245,274647476,21231,10000
4692,0,8026819,274658930,274680162,21232,10000
4692,0,8026819,274691616,274712848,21232,10000
4692,0,8026819,274724581,274745534,20953,10000
4692,0,8026819,274757267,274778219,20952,10000
4692,0,8026819,274789673,274810905,21232,10000
4692,0,8026819,274822359,274843591,21232,10000
4692,0,8026819,274855324,274876277,20953,10000
4692,0,8026819,274887730,274908962,21232,10000
4692,0,8026819,274920696,274941648,20952,10000
4692,0,8026819,274953102,274974334,21232,10000
4692,0,8026819,274985788,275007019,21231,10000
4692,0,8026819,275018473,275039705,21232,10000
4692,0,8026819,275051438,275072391,20953,10000
4692,0,8026819,275083845,275105077,21232,10000
4692,0,8026819,275116531,275137762,21231,10000
4692,0,8026819,275149496,275170727,21231,10000
4692,0,8026819,275182461,275203692,21231,10000
4692,0,8026819,275215426,275236378,20952,10000
4692,0,8026819,275248111,275269064,20953,10000
4692,0,8026819,275280518,275301750,21232,10000
4692,0,8026819,275313204,275334435,21231,10000
4692,0,8026819,275345889,275366842,20953,10000
4692,0,8026819,275378575,275399807,21232,10000
4692,0,8026819,275411261,275432213,20952,10000
4692,0,8026819,275443946,275461826,17880,6765
4708,9,98689053,297242806,297268508,25702,10000
4708,9,98689053,297284152,297310413,26261,10000
4708,9,98689053,297326337,297352038,25701,10000
4708,9,98689053,297367962,297393663,25701,10000
4708,9,98689053,297408749,297433892,25143,10000
4708,9,98689053,297448698,297474679,25981,10000
4708,9,98689053,297490324,297515187,24863,10000
4708,9,98689053,297529714,297552064,22350,10000
4708,9,98689053,297564076,297585867,21791,10000
4708,9,98689053,297597879,297619391,21512,10000
4708,9,98689053,297631403,297652635,21232,10000
4708,9,98689053,297664648,297686159,21511,10000
4708,9,98689053,297698451,297719962,21511,10000
4708,9,98689053,297731695,297752927,21232,10000
4708,9,98689053,297764381,297785613,21232,10000
4708,9,98689053,297797346,297818578,21232,10000
4708,9,98689053,297830311,297852381,22070,10000
4708,9,98689053,297864114,297885625,21511,10000
4708,9,98689053,297897079,297918311,21232,10000
4708,9,98689053,297930045,297951556,21511,10000
4708,9,98689053,297963848,297985359,21511,10000
4708,9,98689053,297997651,298018883,21232,10000
4708,9,98689053,298030895,298052686,21791,10000
4708,9,98689053,298064978,298087327,22349,10000
4708,9,98689053,298099899,298121410,21511,10000
4708,9,98689053,298133422,298154933,21511,10000
4708,9,98689053,298166946,298188737,21791,10000
4708,9,98689053,298201029,298222540,21511,10000
4708,9,98689053,298234832,298256622,21790,10000
4708,9,98689053,298268635,298290426,21791,10000
4708,9,98689053,298302159,298323949,21790,10000
4708,9,98689053,298336521,298358311,21790,10000
4708,9,98689053,298370603,298392953,22350,10000
4708,9,98689053,298408876,298430108,21232,10000
4708,9,98689053,298441562,298462794,21232,10000
4708,9,98689053,298474248,298495480,21232,10000
4708,9,98689053,298507213,298528165,20952,10000
4708,9,98689053,298539899,298560851,20952,10000
4708,9,98689053,298572584,298593537,20953,10000
4708,9,98689053,298605270,298626502,21232,10000
4708,9,98689053,298637956,298659187,21231,10000
4708,9,98689053,298670641,298691873,21232,10000
4708,9,98689053,298703327,298724559,21232,10000
4708,9,98689053,298736013,298757245,21232,10000
4708,9,98689053,298768699,298789930,21231,10000
4708,9,98689053,298801664,298822616,20952,10000
4708,9,98689053,298834349,298855302,20953,10000
4708,9,98689053,298867035,298888267,21232,10000
4708,9,98689053,298899721,298920953,21232,10000
4708,9,98689053,298932407,298953638,21231,10000
4708,9,98689053,298965092,298986324,21232,10000
4708,9,98689053,298997778,299019289,21511,10000
4708,9,98689053,299030743,299051975,21232,10000
4708,9,98689053,299157016,299182438,25422,10000
4708,9,98689053,299197524,299324076,126552,10000
4708,9,98689053,299339162,299364584,25422,10000
4708,9,98689053,299379391,299405372,25981,10000
4708,9,98689053,299421295,299446718,25423,10000
4708,9,98689053,299462083,299487505,25422,10000
4708,9,98689053,299502870,299527454,24584,10000
4708,9,98689053,299542540,299567683,25143,10000
4708,9,98689053,299583327,299609029,25702,10000
4708,9,98689053,299624115,299649537,25422,10000
4708,9,98689053,299664902,299690324,25422,10000
4708,9,98689053,299706527,299732229,25702,10000
4708,9,98689053,299747035,299773016,25981,10000
4708,9,98689053,299788661,299813524,24863,10000
4708,9,98689053,299829727,299855708,25981,10000
4708,9,98689053,299871353,299897334,25981,10000
4708,9,98689053,299912699,299937842,25143,10000
4708,9,98689053,299953486,299980305,26819,10000
4708,9,98689053,299995670,300020813,25143,10000
4708,9,98689053,300038413,300065511,27098,10000
4708,9,98689053,300081156,300106578,25422,10000
4708,9,98689053,300121943,300147086,25143,10000
4708,9,98689053,300162451,300185638,23187,10000
4708,9,98689053,300197651,300219162,21511,10000
4708,9,98689053,300231175,300252686,21511,10000
4708,9,98689053,300264978,300286489,21511,10000
4708,9,98689053,300298223,300319734,21511,10000
4708,9,98689053,300332026,300353258,21232,10000
4708,9,98689053,300365270,300386781,21511,10000
4708,9,98689053,300398794,300420305,21511,10000
4708,9,98689053,300432318,300453550,21232,10000
4708,9,98689053,300465562,300486794,21232,10000
4708,9,98689053,300498527,300519759,21232,10000
4708,9,98689053,300534007,300558312,24305,10000
4708,9,98689053,300573956,300598819,24863,10000
4708,9,98689053,300614464,300639327,24863,10000
4708,9,98689053,300655810,300680953,25143,10000
4708,9,98689053,300696039,300721461,25422,10000
4708,9,98689053,300737664,301296674,559010,10000
4708,9,98689053,301331874,301357016,25142,10000
4708,9,98689053,301371543,301396407,24864,10000
4708,9,98689053,301410934,301436635,25701,10000
4708,9,98689053,301450883,301471556,20673,10000
4708,9,98689053,301483010,301503683,20673,10000
4708,9,98689053,301514578,301535251,20673,10000
4708,9,98689053,301546426,301567099,20673,10000
4708,9,98689053,301578832,301599505,20673,10000
4708,9,98689053,301610680,301631353,20673,10000
4708,9,98689053,301642807,301663480,20673,10000
4708,9,98689053,301674655,301695328,20673,10000
4708,9,98689053,301706502,301727175,20673,10000
4708,9,98689053,301738350,301759023,20673,10000
4708,9,98689053,301770197,301790870,20673,10000
4708,9,98689053,301802045,301825512,23467,10000
4708,9,98689053,301836966,301857639,20673,10000
4708,9,98689053,301868813,301889486,20673,10000
4708,9,98689053,301900661,301921055,20394,10000
4708,9,98689053,301932229,301952902,20673,10000
4708,9,98689053,301964077,301984750,20673,10000
4708,9,98689053,301995645,302016318,20673,10000
4708,9,98689053,302027493,302048166,20673,10000
4708,9,98689053,302059340,302080013,20673,10000
4708,9,98689053,302090909,302111582,20673,10000
4708,9,98689053,302122756,302143429,20673,10000
4708,9,98689053,302154604,302175277,20673,10000
4708,9,98689053,302186451,302207124,20673,10000
4708,9,98689053,302218299,302238972,20673,10000
4708,9,98689053,302250147,302270820,20673,10000
4708,9,98689053,302281994,302302667,20673,10000
4708,9,98689053,302313842,302334515,20673,10000
4708,9,98689053,302345690,302366363,20673,10000
4708,9,98689053,302377537,302398210,20673,10000
4708,9,98689053,302409385,302430058,20673,10000
4708,9,98689053,302441232,302462464,21232,10000
4708,9,98689053,302473639,302494312,20673,10000
4708,9,98689053,302505486,302526159,20673,10000
4708,9,98689053,302537334,302558007,20673,10000
4708,9,98689053,302569182,302589575,20393,10000
4708,9,98689053,302600750,302621423,20673,10000
4708,9,98689053,302632597,302653271,20674,10000
4708,9,98689053,302664445,302685118,20673,10000
4708,9,98689053,302696293,302716966,20673,10000
4708,9,98689053,302728140,302748813,20673,10000
4708,9,98689053,302759988,302781499,21511,10000
4708,9,98689053,302796026,302816978,20952,10000
4708,9,98689053,302828153,302849105,20952,10000
4708,9,98689053,302860001,302880953,20952,10000
4708,9,98689053,302892128,302912801,20673,10000
4708,9,98689053,302923975,302944928,20953,10000
4708,9,98689053,302956102,302976775,20673,10000
4708,9,98689053,302987950,303008623,20673,10000
4708,9,98689053,303019798,303040750,20952,10000
4708,9,98689053,303051645,303073994,22349,10000
4708,9,98689053,303085169,303105842,20673,10000
4708,9,98689053,303117017,303137690,20673,10000
4708,9,98689053,303148864,303169537,20673,10000
4708,9,98689053,303180712,303201385,20673,10000
4708,9,98689053,303212559,303233232,20673,10000
4708,9,98689053,303244407,303265080,20673,10000
4708,9,98689053,303276255,303296928,20673,10000
4708,9,98689053,303308102,303329055,20953,10000
4708,9,98689053,303340229,303360902,20673,10000
4708,9,98689053,303372077,303392750,20673,10000
4708,9,98689053,303403925,303424598,20673,10000
4708,9,98689053,303435772,303456445,20673,10000
4708,9,98689053,303467620,303488572,20952,10000
4708,9,98689053,303499467,303520420,20953,10000
4708,9,98689053,303531594,303552267,20673,10000
4708,9,98689053,303563442,303584115,20673,10000
4708,9,98689053,303595290,303615963,20673,10000
4708,9,98689053,303627137,303647810,20673,10000
4708,9,98689053,303658985,303679937,20952,10000
4708,9,98689053,303690833,303711785,20952,10000
4708,9,98689053,303722960,303743633,20673,10000
4708,9,98689053,303755087,303778833,23746,10000
4708,9,98689053,303790007,303810680,20673,10000
4708,9,98689053,303821855,303842528,20673,10000
4708,9,98689053,303853702,303874375,20673,10000
4708,9,98689053,303885550,303905944,20394,10000
4708,9,98689053,303917118,303937791,20673,10000
4708,9,98689053,303948966,303969639,20673,10000
4708,9,98689053,303980814,304001487,20673,10000
4708,9,98689053,304012661,304033055,20394,10000
4708,9,98689053,304044229,304064902,20673,10000
4708,9,98689053,304076077,304096750,20673,10000
4708,9,98689053,304107925,304128598,20673,10000
4708,9,98689053,304139493,304160166,20673,10000
4708,9,98689053,304171341,304192014,20673,10000
4708,9,98689053,304203188,304223861,20673,10000
4708,9,98689053,304235036,304255429,20393,10000
4708,9,98689053,304266604,304287277,20673,10000
4708,9,98689053,304298452,304319125,20673,10000
4708,9,98689053,304330020,304350693,20673,10000
4708,9,98689053,304361868,304382541,20673,10000
4708,9,98689053,304393715,304414388,20673,10000
4708,9,98689053,304425563,304446236,20673,10000
4708,9,98689053,304457410,304478083,20673,10000
4708,9,98689053,304489258,304509931,20673,10000
4708,9,98689053,304521106,304541779,20673,10000
4708,9,98689053,304552674,304573347,20673,10000
4708,9,98689053,304584522,304605195,20673,10000
4708,9,98689053,304616090,304636763,20673,10000
4708,9,98689053,304647937,304668610,20673,10000
4708,9,98689053,304679785,304700458,20673,10000
4708,9,98689053,304711633,304733423,21790,10000
4708,9,98689053,304741804,305125093,383289,10000
4708,9,98689053,305137106,305158337,21231,10000
4708,9,98689053,305169791,305191023,21232,10000
4708,9,98689053,305202477,305223988,21511,10000
4708,9,98689053,305235722,305256395,20673,10000
4708,9,98689053,305267569,305288242,20673,10000
4708,9,98689053,305299417,305320090,20673,10000
4708,9,98689053,305331265,305351938,20673,10000
4708,9,98689053,305362833,305383506,20673,10000
4708,9,98689053,305394680,305415353,20673,10000
4708,9,98689053,305426528,305447201,20673,10000
4708,9,98689053,305458376,305479049,20673,10000
4708,9,98689053,305490223,305510617,20394,10000
4708,9,98689053,305521792,305542465,20673,10000
4708,9,98689053,305553639,305574312,20673,10000
4708,9,98689053,305585487,305606160,20673,10000
4708,9,98689053,305617334,305638007,20673,10000
4708,9,98689053,305649182,305669855,20673,10000
4708,9,98689053,305680750,305701703,20953,10000
4708,9,98689053,305712598,305733271,20673,10000
4708,9,98689053,305744446,305765119,20673,10000
4708,9,98689053,305776293,305796966,20673,10000
4708,9,98689053,305808141,305828814,20673,10000
4708,9,98689053,305839988,305860661,20673,10000
4708,9,98689053,305871836,305893347,21511,10000
4708,9,98689053,305907036,305927709,20673,10000
4708,9,98689053,305938884,305959557,20673,10000
4708,9,98689053,305970731,305991404,20673,10000
4708,9,98689053,306002579,306023252,20673,10000
4708,9,98689053,306034147,306054820,20673,10000
4708,9,98689053,306065995,306086668,20673,10000
4708,9,98689053,306097563,306118236,20673,10000
4708,9,98689053,306129411,306150084,20673,10000
4708,9,98689053,306161538,306181931,20393,10000
4708,9,98689053,306193106,306213779,20673,10000
4708,9,98689053,306224954,306245627,20673,10000
4708,9,98689053,306256801,306277474,20673,10000
4708,9,98689053,306288649,306309322,20673,10000
4708,9,98689053,306320496,306341169,20673,10000
4708,9,98689053,306352344,306373017,20673,10000
4708,9,98689053,306384192,306404865,20673,10000
4708,9,98689053,306416039,306436712,20673,10000
4708,9,98689053,306447887,306468560,20673,10000
4708,9,98689053,306479734,306500408,20674,10000
4708,9,98689053,306511582,306532255,20673,10000
4708,9,98689053,306543430,306564103,20673,10000
4708,9,98689053,306575277,306595950,20673,10000
4708,9,98689053,306607125,306627798,20673,10000
4708,9,98689053,306639252,306659925,20673,10000
4708,9,98689053,306671100,306691773,20673,10000
4708,9,98689053,306702947,306723620,20673,10000
4708,9,98689053,306734795,306755468,20673,10000
4708,9,98689053,306766642,306787315,20673,10000
4708,9,98689053,306798490,306819163,20673,10000
4708,9,98689053,306830338,306851011,20673,10000
4708,9,98689053,306862185,306896268,34083,10000
4708,9,98689053,306907442,306928115,20673,10000
4708,9,98689053,306939569,306960242,20673,10000
4708,9,98689053,306971417,306992090,20673,10000
4708,9,98689053,307002985,307023658,20673,10000
4708,9,98689053,307034833,307055506,20673,10000
4708,9,98689053,307066681,307087354,20673,10000
4708,9,98689053,307098528,307119201,20673,10000
4708,9,98689053,307130376,307151049,20673,10000
4708,9,98689053,307162223,307182896,20673,10000
4708,9,98689053,307194071,307214744,20673,10000
4708,9,98689053,307225919,307246592,20673,10000
4708,9,98689053,307257487,307278160,20673,10000
4708,9,98689053,307289335,307310008,20673,10000
4708,9,98689053,307321182,307341855,20673,10000
4708,9,98689053,307353030,307373703,20673,10000
4708,9,98689053,307384598,307405550,20952,10000
4708,9,98689053,307416446,307437119,20673,10000
4708,9,98689053,307448293,307468966,20673,10000
4708,9,98689053,307480141,307500814,20673,10000
4708,9,98689053,307511989,307532662,20673,10000
4708,9,98689053,307543557,307564230,20673,10000
4708,9,98689053,307575684,307596077,20393,10000
4708,9,98689053,307607252,307627925,20673,10000
4708,9,98689053,307639379,307659773,20394,10000
4708,9,98689053,307670947,307691620,20673,10000
4708,9,98689053,307702795,307723468,20673,10000
4708,9,98689053,307734643,307755316,20673,10000
4708,9,98689053,307766490,307787163,20673,10000
4708,9,98689053,307798338,307818731,20393,10000
4708,9,98689053,307829906,307850858,20952,10000
4708,9,98689053,307865385,307886338,20953,10000
4708,9,98689053,307897512,307918185,20673,10000
4708,9,98689053,307929360,307950033,20673,10000
4708,9,98689053,307961208,307981881,20673,10000
4708,9,98689053,307993055,308013728,20673,10000
4708,9,98689053,308024903,308045576,20673,10000
4708,9,98689053,308056751,308077424,20673,10000
4708,9,98689053,308088598,308109271,20673,10000
4708,9,98689053,308120446,308141119,20673,10000
4708,9,98689053,308152293,308173246,20953,10000
4708,9,98689053,308184141,308205093,20952,10000
4708,9,98689053,308216268,308236941,20673,10000
4708,9,98689053,308248116,308268789,20673,10000
4708,9,98689053,308279963,308300636,20673,10000
4708,9,98689053,308311811,308332484,20673,10000
4708,9,98689053,308343659,308364332,20673,10000
4708,9,98689053,308375506,308396179,20673,10000
4708,9,98689053,308407354,308428027,20673,10000
4708,9,98689053,308439481,308460154,20673,10000
4708,9,98689053,308471328,308492001,20673,10000
4708,9,98689053,308503176,308523849,20673,10000
4708,9,98689053,308535024,308555697,20673,10000
4708,9,98689053,308566871,308587544,20673,10000
4708,9,98689053,308598719,308619392,20673,10000
4708,9,98689053,308630567,308651240,20673,10000
4708,9,98689053,308662414,308683087,20673,10000
4708,9,98689053,308694262,308714935,20673,10000
4708,9,98689053,308726109,308736446,10337,10000
4708,9,98689053,309047659,309080344,32685,10000
4708,9,98689053,309092078,309113309,21231,10000
4708,9,98689053,309124763,309145995,21232,10000
4708,9,98689053,309157449,309178401,20952,10000
4708,9,98689053,309189576,309210249,20673,10000
4708,9,98689053,309221703,309242376,20673,10000
4708,9,98689053,309253551,309274224,20673,10000
4708,9,98689053,309285398,309306071,20673,10000
4708,9,98689053,309317246,309337919,20673,10000
4708,9,98689053,309349094,309370046,20952,10000
4708,9,98689053,309380941,309401894,20953,10000
4708,9,98689053,309413068,309433741,20673,10000
4708,9,98689053,309444916,309465589,20673,10000
4708,9,98689053,309476763,309497716,20953,10000
4708,9,98689053,309508890,309529563,20673,10000
4708,9,98689053,309540738,309561411,20673,10000
4708,9,98689053,309572586,309593259,20673,10000
4708,9,98689053,309604433,309625386,20953,10000
4708,9,98689053,309636560,309657233,20673,10000
4708,9,98689053,309668408,309689081,20673,10000
4708,9,98689053,309700256,309720929,20673,10000
4708,9,98689053,309732383,309753056,20673,10000
4708,9,98689053,309764230,309784903,20673,10000
4708,9,98689053,309796078,309816751,20673,10000
4708,9,98689053,309827925,309848598,20673,10000
4708,9,98689053,309859773,309880446,20673,10000
4708,9,98689053,309891900,309912573,20673,10000
4708,9,98689053,309923748,309944421,20673,10000
4708,9,98689053,309955595,309979341,23746,10000
4708,9,98689053,309990516,310011189,20673,10000
4708,9,98689053,310022643,310043316,20673,10000
4708,9,98689053,310054490,310075164,20674,10000
4708,9,98689053,310086338,310107011,20673,10000
4708,9,98689053,310117906,310138859,20953,10000
4708,9,98689053,310149754,310170427,20673,10000
4708,9,98689053,310181602,310202275,20673,10000
4708,9,98689053,310213449,310234122,20673,10000
4708,9,98689053,310245297,310265970,20673,10000
4708,9,98689053,310277144,310297818,20674,10000
4708,9,98689053,310308992,310329665,20673,10000
4708,9,98689053,310340840,310361513,20673,10000
4708,9,98689053,310372687,310393360,20673,10000
4708,9,98689053,310404535,310425208,20673,10000
4708,9,98689053,310436383,310457056,20673,10000
4708,9,98689053,310468230,310488624,20394,10000
4708,9,98689053,310499798,310520472,20674,10000
4708,9,98689053,310531646,310552319,20673,10000
4708,9,98689053,310563494,310584167,20673,10000
4708,9,98689053,310595341,310616014,20673,10000
4708,9,98689053,310627189,310647862,20673,10000
4708,9,98689053,310659037,310679710,20673,10000
4708,9,98689053,310690884,310711557,20673,10000
4708,9,98689053,310722732,310743405,20673,10000
4708,9,98689053,310754579,310775252,20673,10000
4708,9,98689053,310786427,310807379,20952,10000
4708,9,98689053,310818554,310839227,20673,10000
4708,9,98689053,310850402,310871075,20673,10000
4708,9,98689053,310882249,310902643,20394,10000
4708,9,98689053,310913818,310934770,20952,10000
4708,9,98689053,310945665,310966338,20673,10000
4708,9,98689053,310977513,310998186,20673,10000
4708,9,98689053,311009360,311030033,20673,10000
4708,9,98689053,311041208,311061602,20394,10000
4708,9,98689053,311072776,311093449,20673,10000
4708,9,98689053,311104624,311125297,20673,10000
4708,9,98689053,311136472,311157145,20673,10000
4708,9,98689053,311168319,311188992,20673,10000
4708,9,98689053,311200167,311220840,20673,10000
4708,9,98689053,311232014,311252687,20673,10000
4708,9,98689053,311263862,311284535,20673,10000
4708,9,98689053,311295710,311316383,20673,10000
4708,9,98689053,311327278,311348230,20952,10000
4708,9,98689053,311359405,311379799,20394,10000
4708,9,98689053,311390973,311411646,20673,10000
4708,9,98689053,311422821,311443494,20673,10000
4708,9,98689053,311454668,311477018,22350,10000
4708,9,98689053,311491265,311513335,22070,10000
4708,9,98689053,311524789,311545462,20673,10000
4708,9,98689053,311556637,311577310,20673,10000
4708,9,98689053,311588484,311609157,20673,10000
4708,9,98689053,311620332,311641005,20673,10000
4708,9,98689053,311652180,311672853,20673,10000
4708,9,98689053,311684027,311704700,20673,10000
4708,9,98689053,311715595,311736268,20673,10000
4708,9,98689053,311747443,311768116,20673,10000
4708,9,98689053,311779291,311799684,20393,10000
4708,9,98689053,311810859,311831532,20673,10000
4708,9,98689053,311842707,311863380,20673,10000
4708,9,98689053,311874554,311895227,20673,10000
4708,9,98689053,311906402,311927075,20673,10000
4708,9,98689053,311938249,311958922,20673,10000
4708,9,98689053,311970097,311990770,20673,10000
4708,9,98689053,312001945,312022618,20673,10000
4708,9,98689053,312033792,312054465,20673,10000
4708,9,98689053,312065640,312086313,20673,10000
4708,9,98689053,312097488,312117881,20393,10000
4708,9,98689053,312129056,312149729,20673,10000
4708,9,98689053,312160903,312181576,20673,10000
4708,9,98689053,312192751,312213424,20673,10000
4708,9,98689053,312224599,312244992,20393,10000
4708,9,98689053,312256167,312276840,20673,10000
4708,9,98689053,312288015,312308688,20673,10000
4708,9,98689053,312319862,312340256,20394,10000
4708,9,98689053,312351710,312372103,20393,10000
4708,9,98689053,312383278,312403951,20673,10000
4708,9,98689053,312415126,312435799,20673,10000
4708,9,98689053,312447253,312471278,24025,10000
4708,9,98689053,312484129,312504802,20673,10000
4708,9,98689053,312515977,312537208,21231,10000
4708,9,98689053,312548383,312570732,22349,10000
4708,9,98689053,312584700,312608726,24026,10000
4708,9,98689053,312619900,312640573,20673,10000
4708,9,98689053,312651748,312672421,20673,10000
4708,9,98689053,312683596,312704269,20673,10000
4708,9,98689053,312715443,312736116,20673,10000
4708,9,98689053,313127507,313160751,33244,10000
4708,9,98689053,313172485,313193716,21231,10000
4708,9,98689053,313205450,313226402,20952,10000
4708,9,98689053,313237856,313259926,22070,10000
4708,9,98689053,313271659,313292612,20953,10000
4708,9,98689053,313304066,313325018,20952,10000
4708,9,98689053,313336751,313357983,21232,10000
4708,9,98689053,313369437,313390389,20952,10000
4708,9,98689053,313402402,313423354,20952,10000
4708,9,98689053,313435088,313455761,20673,10000
4708,9,98689053,313466935,313487608,20673,10000
4708,9,98689053,313498783,313519456,20673,10000
4708,9,98689053,313530631,313551024,20393,10000
4708,9,98689053,313562199,313582872,20673,10000
4708,9,98689053,313594047,313614720,20673,10000
4708,9,98689053,313625894,313649640,23746,10000
4708,9,98689053,313660815,313681488,20673,10000
4708,9,98689053,313692662,313713335,20673,10000
4708,9,98689053,313724231,313745183,20952,10000
4708,9,98689053,313756078,313776751,20673,10000
4708,9,98689053,313787926,313808599,20673,10000
4708,9,98689053,313819774,313840447,20673,10000
4708,9,98689053,313851621,313872294,20673,10000
4708,9,98689053,313883469,313904142,20673,10000
4708,9,98689053,313915037,313982085,67048,10000
4708,9,98689053,313993539,314014212,20673,10000
4708,9,98689053,314025386,314046059,20673,10000
4708,9,98689053,314057234,314077907,20673,10000
4708,9,98689053,314088802,314109475,20673,10000
4708,9,98689053,314120650,314141323,20673,10000
4708,9,98689053,314152497,314173170,20673,10000
4708,9,98689053,314184345,314205018,20673,10000
4708,9,98689053,314216193,314236866,20673,10000
4708,9,98689053,314248040,314268713,20673,10000
4708,9,98689053,314279888,314300561,20673,10000
4708,9,98689053,314311735,314332409,20674,10000
4708,9,98689053,314343583,314363977,20394,10000
4708,9,98689053,314375151,314395824,20673,10000
4708,9,98689053,314406999,314427672,20673,10000
4708,9,98689053,314438847,314459520,20673,10000
4708,9,98689053,314470415,314491088,20673,10000
4708,9,98689053,314502262,314522936,20674,10000
4708,9,98689053,314533831,314554504,20673,10000
4708,9,98689053,314565678,314586351,20673,10000
4708,9,98689053,314597526,314620434,22908,10000
4708,9,98689053,314631609,314652282,20673,10000
4708,9,98689053,314663456,314684409,20953,10000
4708,9,98689053,314695583,314715977,20394,10000
4708,9,98689053,314727151,314747824,20673,10000
4708,9,98689053,314758999,314779672,20673,10000
4708,9,98689053,314790847,314811520,20673,10000
4708,9,98689053,314822694,314843367,20673,10000
4708,9,98689053,314854263,314874936,20673,10000
4708,9,98689053,314886110,314906783,20673,10000
4708,9,98689053,314917958,314938631,20673,10000
4708,9,98689053,314949805,314970199,20394,10000
4708,9,98689053,314981374,315002047,20673,10000
4708,9,98689053,315013221,315033894,20673,10000
4708,9,98689053,315045069,315066301,21232,10000
4708,9,98689053,315077196,315097869,20673,10000
4708,9,98689053,315109044,315129717,20673,10000
4708,9,98689053,315140891,315161564,20673,10000
4708,9,98689053,315172459,315193132,20673,10000
4708,9,98689053,315204307,315224980,20673,10000
4708,9,98689053,315236155,315256828,20673,10000
4708,9,98689053,315268002,315288675,20673,10000
4708,9,98689053,315299850,315320523,20673,10000
4708,9,98689053,315331698,315352371,20673,10000
4708,9,98689053,315363545,315384218,20673,10000
4708,9,98689053,315395393,315416066,20673,10000
4708,9,98689053,315427240,315447913,20673,10000
4708,9,98689053,315459088,315479761,20673,10000
4708,9,98689053,315490656,315511329,20673,10000
4708,9,98689053,315522504,315543177,20673,10000
